Store_Dept_Date,Weekly_Sales
1_49_2013-01-18,11594.8739
1_52_2013-01-18,1644.2678
1_54_2013-01-18,31.8392
1_55_2013-01-18,12019.7553
1_56_2013-01-18,1071.5086
1_58_2013-01-18,2291.0364
1_59_2013-01-18,348.0116
1_60_2013-01-18,791.1805
1_67_2013-01-18,6770.2742
1_71_2013-01-18,2354.8118
1_72_2013-01-18,41775.1208
1_74_2013-01-18,11906.1239
1_79_2013-01-18,32572.3756
1_80_2013-01-18,18310.9404
1_81_2013-01-18,30109.0265
1_82_2013-01-18,19747.7862
1_83_2013-01-18,6914.2583
1_85_2013-01-18,3043.6596
1_87_2013-01-18,44111.9258
1_90_2013-01-18,87601.0879
1_91_2013-01-18,67032.1279
1_92_2013-01-18,100000
1_93_2013-01-18,78637.122
1_94_2013-01-18,66488.5642
1_95_2013-01-18,99856.501
1_96_2013-01-18,29516.2295
1_97_2013-01-18,35534.2326
1_98_2013-01-18,11962.4512
1_1_2013-01-25,18979.6662
1_2_2013-01-25,42360.5774
1_3_2013-01-25,12075.2549
1_4_2013-01-25,34623.8146
1_5_2013-01-25,20729.631
1_6_2013-01-25,2576.7646
1_7_2013-01-25,11549.5666
1_8_2013-01-25,35447.8858
1_9_2013-01-25,13999.2392
1_10_2013-01-25,24621.5624
1_11_2013-01-25,19748.7135
1_12_2013-01-25,9152.2479
1_13_2013-01-25,37208.1467
1_14_2013-01-25,14218.443
1_16_2013-01-25,9180.0835
1_17_2013-01-25,8149.2499
1_18_2013-01-25,1832.121
1_19_2013-01-25,978.6739
1_20_2013-01-25,3804.4165
1_21_2013-01-25,6998.6046
1_22_2013-01-25,6375.4438
1_23_2013-01-25,14750.4041
1_24_2013-01-25,3971.1128
1_25_2013-01-25,6175.9066
1_26_2013-01-25,4498.146
1_27_2013-01-25,1375.4841
1_28_2013-01-25,668.472
1_29_2013-01-25,4046.3341
1_30_2013-01-25,2725.9483
1_31_2013-01-25,1999.6387
1_32_2013-01-25,4744.6085
1_33_2013-01-25,3372.9281
1_34_2013-01-25,8103.0282
1_35_2013-01-25,1814.397
1_36_2013-01-25,466.1909
1_37_2013-01-25,2410.871
1_38_2013-01-25,72048.7272
1_40_2013-01-25,61253.3779
1_41_2013-01-25,396.819
1_42_2013-01-25,7870.8796
1_44_2013-01-25,4147.8262
1_46_2013-01-25,16757.345
1_48_2013-01-25,958.06
1_49_2013-01-25,11962.3724
1_52_2013-01-25,1823.7228
1_54_2013-01-25,34.9978
1_55_2013-01-25,10975.147
1_56_2013-01-25,1617.3538
1_58_2013-01-25,2022.4674
1_59_2013-01-25,357.368
1_60_2013-01-25,902.164
1_67_2013-01-25,5247.4222
1_71_2013-01-25,2348.5908
1_72_2013-01-25,42752.6847
1_74_2013-01-25,11704.4324
1_79_2013-01-25,30377.8207
1_80_2013-01-25,17712.7025
1_81_2013-01-25,29089.3704
1_82_2013-01-25,18128.6755
1_83_2013-01-25,5900.4536
1_85_2013-01-25,2979.6853
1_87_2013-01-25,46341.2018
1_90_2013-01-25,82305.8735
1_91_2013-01-25,59762.7837
1_92_2013-01-25,100000
1_93_2013-01-25,68014.8714
1_94_2013-01-25,63614.1097
1_95_2013-01-25,99885.2008
1_96_2013-01-25,30439.451
1_97_2013-01-25,31936.7025
1_98_2013-01-25,10948.7983
1_99_2013-01-25,91.1672
1_1_2013-02-01,25820.4815
1_2_2013-02-01,51627.0603
1_3_2013-02-01,11849.2484
1_4_2013-02-01,40947.1404
1_5_2013-02-01,30259.507
1_6_2013-02-01,4650.9626
1_7_2013-02-01,18601.3146
1_8_2013-02-01,40248.2923
1_9_2013-02-01,23149.4061
1_10_2013-02-01,35285.7598
1_11_2013-02-01,25343.6992
1_12_2013-02-01,10862.6172
1_13_2013-02-01,43045.9024
1_14_2013-02-01,17095.9717
1_16_2013-02-01,13139.0795
1_17_2013-02-01,10339.3336
1_18_2013-02-01,4155.8911
1_19_2013-02-01,986.8727
1_20_2013-02-01,4760.6049
1_21_2013-02-01,8346.637
1_22_2013-02-01,9968.0115
1_23_2013-02-01,21597.6754
1_24_2013-02-01,6038.2071
1_25_2013-02-01,10291.6164
1_26_2013-02-01,7494.3133
1_27_2013-02-01,1664.3545
1_28_2013-02-01,692.6195
1_29_2013-02-01,5427.6263
1_30_2013-02-01,3516.5575
1_31_2013-02-01,2101.8748
1_32_2013-02-01,8856.35
1_33_2013-02-01,6669.2712
1_34_2013-02-01,13281.1274
1_35_2013-02-01,2638.2048
1_36_2013-02-01,1120.5538
1_37_2013-02-01,3173.7874
1_38_2013-02-01,86623.5847
1_40_2013-02-01,66286.7842
1_41_2013-02-01,471.0687
1_42_2013-02-01,8879.1796
1_44_2013-02-01,4925.8536
1_45_2013-02-01,22.6532
1_46_2013-02-01,21747.5273
1_48_2013-02-01,738.4385
1_49_2013-02-01,13052.7315
1_52_2013-02-01,2335.9437
1_54_2013-02-01,54.461
1_55_2013-02-01,14007.1959
1_56_2013-02-01,3259.7058
1_58_2013-02-01,3210.1527
1_59_2013-02-01,212.7451
1_60_2013-02-01,1152.456
1_67_2013-02-01,7471.6435
1_71_2013-02-01,4553.5883
1_72_2013-02-01,60404.9681
1_74_2013-02-01,12993.4129
1_79_2013-02-01,43761.5958
1_80_2013-02-01,18472.1787
1_81_2013-02-01,32176.3681
1_82_2013-02-01,20585.7113
1_83_2013-02-01,5930.4115
1_85_2013-02-01,3043.798
1_87_2013-02-01,62154.95
1_90_2013-02-01,88879.3872
1_91_2013-02-01,64083.9846
1_92_2013-02-01,100000
1_93_2013-02-01,76497.1774
1_94_2013-02-01,63461.9115
1_95_2013-02-01,100000
1_96_2013-02-01,33774.127
1_97_2013-02-01,34504.0883
1_98_2013-02-01,12848.91
1_99_2013-02-01,499.9525
1_1_2013-02-08,37707.5015
1_2_2013-02-08,51680.6355
1_3_2013-02-08,12765.2833
1_4_2013-02-08,40538.4154
1_5_2013-02-08,31405.9792
1_6_2013-02-08,5659.4136
1_7_2013-02-08,19551.884
1_8_2013-02-08,39110.5456
1_9_2013-02-08,23851.0105
1_10_2013-02-08,34725.8766
1_11_2013-02-08,25825.6055
1_12_2013-02-08,11323.7755
1_13_2013-02-08,42577.796
1_14_2013-02-08,16947.9602
1_16_2013-02-08,13658.1537
1_17_2013-02-08,9912.6981
1_18_2013-02-08,12294.5863
1_19_2013-02-08,1087.6195
1_20_2013-02-08,4985.3209
1_21_2013-02-08,8221.0915
1_22_2013-02-08,10600.4765
1_23_2013-02-08,22007.1421
1_24_2013-02-08,6233.6192
1_25_2013-02-08,10397.5689
1_26_2013-02-08,8274.9596
1_27_2013-02-08,1893.8306
1_28_2013-02-08,735.5336
1_29_2013-02-08,5903.9096
1_30_2013-02-08,3778.09
1_31_2013-02-08,1975.1689
1_32_2013-02-08,9481.2386
1_33_2013-02-08,6752.3518
1_34_2013-02-08,13196.0452
1_35_2013-02-08,2926.9758
1_36_2013-02-08,1212.7224
1_37_2013-02-08,3218.3705
1_38_2013-02-08,85340.2419
1_40_2013-02-08,65015.5256
1_41_2013-02-08,678.3166
1_42_2013-02-08,8827.9708
1_44_2013-02-08,5390.9165
1_45_2013-02-08,32.6471
1_46_2013-02-08,21839.1335
1_48_2013-02-08,740.7495
1_49_2013-02-08,14119.7379
1_52_2013-02-08,2429.259
1_55_2013-02-08,14820.991
1_56_2013-02-08,3623.1206
1_58_2013-02-08,2887.7749
1_59_2013-02-08,205.8287
1_60_2013-02-08,1140.352
1_67_2013-02-08,11723.9648
1_71_2013-02-08,5425.9494
1_72_2013-02-08,79035.1382
1_74_2013-02-08,12958.6305
1_79_2013-02-08,44295.5399
1_80_2013-02-08,19254.935
1_81_2013-02-08,31957.6902
1_82_2013-02-08,20997.9278
1_83_2013-02-08,6101.9834
1_85_2013-02-08,3108.2982
1_87_2013-02-08,60140.0135
1_90_2013-02-08,91508.684
1_91_2013-02-08,73680.5459
1_92_2013-02-08,100000
1_93_2013-02-08,78216.7971
1_94_2013-02-08,64751.4387
1_95_2013-02-08,100000
1_96_2013-02-08,35018.938
1_97_2013-02-08,36629.4063
1_98_2013-02-08,14150.2635
1_99_2013-02-08,1863.169
1_1_2013-02-15,35559.2618
1_2_2013-02-15,47839.2029
1_3_2013-02-15,11697.8486
1_4_2013-02-15,36797.9636
1_5_2013-02-15,35892.3434
1_6_2013-02-15,4890.7298
1_7_2013-02-15,17889.3388
1_8_2013-02-15,37375.2999
1_9_2013-02-15,22257.823
1_10_2013-02-15,35532.4103
1_11_2013-02-15,24623.0368
1_12_2013-02-15,9156.5545
1_13_2013-02-15,38952.318
1_14_2013-02-15,17079.4673
1_16_2013-02-15,13362.6576
1_17_2013-02-15,10048.9235
1_18_2013-02-15,12818.6576
1_19_2013-02-15,947.7414
1_20_2013-02-15,5152.224
1_21_2013-02-15,8117.095
1_22_2013-02-15,10309.9694
1_23_2013-02-15,21968.9223
1_24_2013-02-15,5898.7856
1_25_2013-02-15,10604.6671
1_26_2013-02-15,7937.9279
1_27_2013-02-15,1909.2114
1_28_2013-02-15,732.7513
1_29_2013-02-15,6004.6974
1_30_2013-02-15,3645.0173
1_31_2013-02-15,2060.5081
1_32_2013-02-15,9711.6944
1_33_2013-02-15,6753.6544
1_34_2013-02-15,13224.1664
1_35_2013-02-15,2694.9039
1_36_2013-02-15,1596.6333
1_37_2013-02-15,3092.6155
1_38_2013-02-15,81332.82
1_40_2013-02-15,61922.7314
1_41_2013-02-15,559.9679
1_42_2013-02-15,8300.4335
1_44_2013-02-15,5402.7642
1_45_2013-02-15,27.2145
1_46_2013-02-15,21593.0341
1_48_2013-02-15,1055.43
1_49_2013-02-15,12858.164
1_52_2013-02-15,2063.2754
1_54_2013-02-15,114.0054
1_55_2013-02-15,15166.9791
1_56_2013-02-15,3620.0162
1_58_2013-02-15,2814.17
1_59_2013-02-15,200.7675
1_60_2013-02-15,887.494
1_67_2013-02-15,10978.5385
1_71_2013-02-15,4523.0146
1_72_2013-02-15,66825.487
1_74_2013-02-15,13031.9255
1_79_2013-02-15,33594.7223
1_80_2013-02-15,19039.0612
1_81_2013-02-15,31211.1023
1_82_2013-02-15,20863.9511
1_83_2013-02-15,6583.0375
1_85_2013-02-15,3504.9861
1_87_2013-02-15,53370.644
1_90_2013-02-15,90329.9659
1_91_2013-02-15,73106.4756
1_92_2013-02-15,100000
1_93_2013-02-15,77638.875
1_94_2013-02-15,67398.7005
1_95_2013-02-15,100000
1_96_2013-02-15,32802.9553
1_97_2013-02-15,36536.7616
1_98_2013-02-15,13707.6864
1_99_2013-02-15,602.2814
1_1_2013-02-22,26767.6264
1_2_2013-02-22,47778.0849
1_3_2013-02-22,11813.3536
1_4_2013-02-22,36378.9626
1_5_2013-02-22,32488.6154
1_6_2013-02-22,4740.1498
1_7_2013-02-22,17391.0596
1_8_2013-02-22,37217.9526
1_9_2013-02-22,22965.6867
1_10_2013-02-22,35176.3826
1_11_2013-02-22,23544.3635
1_12_2013-02-22,9129.0589
1_13_2013-02-22,39052.2518
1_14_2013-02-22,17084.6377
1_16_2013-02-22,14256.6801
1_17_2013-02-22,10070.0741
1_18_2013-02-22,9252.9039
1_19_2013-02-22,919.5868
1_20_2013-02-22,5046.6558
1_21_2013-02-22,7854.7375
1_22_2013-02-22,9323.7005
1_23_2013-02-22,21613.6737
1_24_2013-02-22,5625.2328
1_25_2013-02-22,10741.2854
1_26_2013-02-22,7785.0186
1_27_2013-02-22,1731.8343
1_28_2013-02-22,736.4691
1_29_2013-02-22,5655.4407
1_30_2013-02-22,3585.4834
1_31_2013-02-22,1953.5904
1_32_2013-02-22,7849.8205
1_33_2013-02-22,6396.9671
1_34_2013-02-22,14287.7349
1_35_2013-02-22,2463.3055
1_36_2013-02-22,1152.1971
1_37_2013-02-22,2766.13
1_38_2013-02-22,81290.3711
1_40_2013-02-22,62309.2266
1_41_2013-02-22,570.9907
1_42_2013-02-22,8107.151
1_44_2013-02-22,5407.9911
1_45_2013-02-22,25.0429
1_46_2013-02-22,20996.6391
1_48_2013-02-22,1602.3096
1_49_2013-02-22,12608.1971
1_52_2013-02-22,1910.2684
1_54_2013-02-22,54.426
1_55_2013-02-22,13257.7901
1_56_2013-02-22,3821.5908
1_58_2013-02-22,2835.37
1_59_2013-02-22,191.6362
1_60_2013-02-22,842.308
1_67_2013-02-22,7956.8876
1_71_2013-02-22,4497.7036
1_72_2013-02-22,62651.7755
1_74_2013-02-22,12053.4671
1_79_2013-02-22,30774.9815
1_80_2013-02-22,18235.2283
1_81_2013-02-22,30700.5313
1_82_2013-02-22,19827.8062
1_83_2013-02-22,6356.1757
1_85_2013-02-22,2911.4304
1_87_2013-02-22,52640.3938
1_90_2013-02-22,84943.166
1_91_2013-02-22,62443.3181
1_92_2013-02-22,100000
1_93_2013-02-22,73722.4528
1_94_2013-02-22,66760.081
1_95_2013-02-22,100000
1_96_2013-02-22,32672.8968
1_97_2013-02-22,34321.4337
1_98_2013-02-22,13087.2257
1_1_2013-03-01,22835.2161
1_2_2013-03-01,49163.9075
1_3_2013-03-01,11340.3181
1_4_2013-03-01,37211.2911
1_5_2013-03-01,28661.541
1_6_2013-03-01,3947.1826
1_7_2013-03-01,17929.0686
1_8_2013-03-01,38869.0755
1_9_2013-03-01,27572.4547
1_10_2013-03-01,33396.2208
1_11_2013-03-01,23505.3192
1_12_2013-03-01,9133.9704
1_13_2013-03-01,39867.3821
1_14_2013-03-01,16876.3399
1_16_2013-03-01,17601.607
1_17_2013-03-01,10265.2343
1_18_2013-03-01,1069.2902
1_19_2013-03-01,1151.7691
1_20_2013-03-01,5700.4299
1_21_2013-03-01,7810.8252
1_22_2013-03-01,10278.1818
1_23_2013-03-01,21698.1928
1_24_2013-03-01,6144.4948
1_25_2013-03-01,12088.3414
1_26_2013-03-01,7051.7011
1_27_2013-03-01,1601.7518
1_28_2013-03-01,709.4012
1_29_2013-03-01,5248.4651
1_30_2013-03-01,3850.0118
1_31_2013-03-01,2142.0678
1_32_2013-03-01,7362.2381
1_33_2013-03-01,5754.2822
1_34_2013-03-01,12220.5525
1_35_2013-03-01,2559.0941
1_36_2013-03-01,1112.1402
1_37_2013-03-01,3167.2934
1_38_2013-03-01,83593.6482
1_40_2013-03-01,65405.5631
1_41_2013-03-01,651.0335
1_42_2013-03-01,8395.7088
1_44_2013-03-01,4201.7425
1_46_2013-03-01,20635.3684
1_47_2013-03-01,-217.47
1_48_2013-03-01,914.16
1_49_2013-03-01,12630.7424
1_52_2013-03-01,1790.374
1_54_2013-03-01,15.6512
1_55_2013-03-01,14401.83
1_56_2013-03-01,6990.6597
1_58_2013-03-01,3740.01
1_59_2013-03-01,254.528
1_60_2013-03-01,1233.104
1_67_2013-03-01,6168.6912
1_71_2013-03-01,3309.0244
1_72_2013-03-01,53312.1675
1_74_2013-03-01,11926.8862
1_79_2013-03-01,38440.3763
1_80_2013-03-01,18880.381
1_81_2013-03-01,30786.9641
1_82_2013-03-01,21084.3818
1_83_2013-03-01,7861.272
1_85_2013-03-01,2997.1885
1_87_2013-03-01,60155.5019
1_90_2013-03-01,86203.52
1_91_2013-03-01,61540.5021
1_92_2013-03-01,100000
1_93_2013-03-01,71575.7686
1_94_2013-03-01,65236.6644
1_95_2013-03-01,100000
1_96_2013-03-01,31620.0129
1_97_2013-03-01,34254.9588
1_98_2013-03-01,12346.4467
1_1_2013-03-08,22177.4619
1_2_2013-03-08,48323.5979
1_3_2013-03-08,12039.7979
1_4_2013-03-08,40023.1117
1_5_2013-03-08,28158.9398
1_6_2013-03-08,4153.1986
1_7_2013-03-08,18520.5363
1_8_2013-03-08,38518.2201
1_9_2013-03-08,29323.883
1_10_2013-03-08,32578.3577
1_11_2013-03-08,27044.9299
1_12_2013-03-08,9305.0026
1_13_2013-03-08,39878.4765
1_14_2013-03-08,15214.6853
1_16_2013-03-08,23787.7684
1_17_2013-03-08,10042.777
1_18_2013-03-08,1504.2915
1_19_2013-03-08,1081.3597
1_20_2013-03-08,4342.8598
1_21_2013-03-08,7479.6526
1_22_2013-03-08,9542.7476
1_23_2013-03-08,20701.4659
1_24_2013-03-08,4697.9778
1_25_2013-03-08,11463.4865
1_26_2013-03-08,7053.0852
1_27_2013-03-08,1520.3703
1_28_2013-03-08,686.6063
1_29_2013-03-08,5061.0094
1_30_2013-03-08,3729.3429
1_31_2013-03-08,1930.7235
1_32_2013-03-08,7326.4461
1_33_2013-03-08,5508.7682
1_34_2013-03-08,14395.0906
1_35_2013-03-08,2580.1435
1_36_2013-03-08,1069.3561
1_37_2013-03-08,3019.4314
1_38_2013-03-08,85323.3595
1_40_2013-03-08,63643.7691
1_41_2013-03-08,576.8804
1_42_2013-03-08,8353.4222
1_44_2013-03-08,4309.9231
1_46_2013-03-08,20844.2438
1_48_2013-03-08,1105.643
1_49_2013-03-08,12620.0492
1_52_2013-03-08,2055.4915
1_55_2013-03-08,13192.208
1_56_2013-03-08,7344.1742
1_58_2013-03-08,3376.5016
1_59_2013-03-08,181.289
1_60_2013-03-08,1172.362
1_67_2013-03-08,5849.2455
1_71_2013-03-08,3257.704
1_72_2013-03-08,49273.0917
1_74_2013-03-08,12213.2413
1_79_2013-03-08,40291.935
1_80_2013-03-08,19337.1484
1_81_2013-03-08,31184.1276
1_82_2013-03-08,20333.049
1_83_2013-03-08,7042.9133
1_85_2013-03-08,3225.2951
1_87_2013-03-08,54634.4991
1_90_2013-03-08,91480.5259
1_91_2013-03-08,70630.9934
1_92_2013-03-08,100000
1_93_2013-03-08,80781.716
1_94_2013-03-08,66879.4462
1_95_2013-03-08,100000
1_96_2013-03-08,33677.6925
1_97_2013-03-08,36904.612
1_98_2013-03-08,12824.2659
1_1_2013-03-15,23875.0289
1_2_2013-03-15,45423.8811
1_3_2013-03-15,9927.3383
1_4_2013-03-15,36472.8047
1_5_2013-03-15,26548.0286
1_6_2013-03-15,3843.068
1_7_2013-03-15,19502.7725
1_8_2013-03-15,37218.9336
1_9_2013-03-15,31797.0108
1_10_2013-03-15,33223.7993
1_11_2013-03-15,23108.2087
1_12_2013-03-15,11907.5805
1_13_2013-03-15,38175.2938
1_14_2013-03-15,14286.8305
1_16_2013-03-15,31050.0847
1_17_2013-03-15,10098.1221
1_18_2013-03-15,2487.7362
1_19_2013-03-15,1224.0022
1_20_2013-03-15,4650.6334
1_21_2013-03-15,7600.5039
1_22_2013-03-15,8909.337
1_23_2013-03-15,20527.8826
1_24_2013-03-15,4931.5637
1_25_2013-03-15,11432.0149
1_26_2013-03-15,7410.6966
1_27_2013-03-15,1482.1071
1_28_2013-03-15,716.2285
1_29_2013-03-15,4591.066
1_30_2013-03-15,3348.3912
1_31_2013-03-15,1892.8099
1_32_2013-03-15,7314.8356
1_33_2013-03-15,5767.2073
1_34_2013-03-15,14096.2147
1_35_2013-03-15,2718.8074
1_36_2013-03-15,1062.5214
1_37_2013-03-15,2738.842
1_38_2013-03-15,75822.4629
1_40_2013-03-15,60830.2535
1_41_2013-03-15,602.5375
1_42_2013-03-15,8296.1948
1_44_2013-03-15,5042.1048
1_46_2013-03-15,20316.0442
1_48_2013-03-15,1129.466
1_49_2013-03-15,12626.2402
1_52_2013-03-15,2197.4923
1_54_2013-03-15,67.2782
1_55_2013-03-15,13554.0314
1_56_2013-03-15,9202.9933
1_58_2013-03-15,3139.8794
1_59_2013-03-15,198.4807
1_60_2013-03-15,859.59
1_67_2013-03-15,6260.9906
1_71_2013-03-15,3247.5805
1_72_2013-03-15,49565.2608
1_74_2013-03-15,11710.6234
1_79_2013-03-15,32838.8802
1_80_2013-03-15,19837.7251
1_81_2013-03-15,31752.4758
1_82_2013-03-15,20836.0884
1_83_2013-03-15,7035.015
1_85_2013-03-15,2943.4495
1_87_2013-03-15,47902.3681
1_90_2013-03-15,90548.0685
1_91_2013-03-15,71970.1264
1_92_2013-03-15,100000
1_93_2013-03-15,80485.629
1_94_2013-03-15,67424.5912
1_95_2013-03-15,100000
1_96_2013-03-15,32937.1521
1_97_2013-03-15,36976.1736
1_98_2013-03-15,12522.2132
1_1_2013-03-22,27762.987
1_2_2013-03-22,48960.4158
1_3_2013-03-22,11394.5191
1_4_2013-03-22,37264.2964
1_5_2013-03-22,29520.0899
1_6_2013-03-22,4538.3754
1_7_2013-03-22,20669.55
1_8_2013-03-22,37910.7193
1_9_2013-03-22,34891.6671
1_10_2013-03-22,36320.042
1_11_2013-03-22,26109.6936
1_12_2013-03-22,12096.2936
1_13_2013-03-22,38689.8857
1_14_2013-03-22,16953.1062
1_16_2013-03-22,44417.4249
1_17_2013-03-22,9407.4124
1_18_2013-03-22,7256.7651
1_19_2013-03-22,1095.9088
1_20_2013-03-22,5015.8616
1_21_2013-03-22,8011.3952
1_22_2013-03-22,8810.5506
1_23_2013-03-22,21879.094
1_24_2013-03-22,5589.171
1_25_2013-03-22,12416.5716
1_26_2013-03-22,7893.9053
1_27_2013-03-22,1560.3647
1_28_2013-03-22,646.3425
1_29_2013-03-22,4381.0789
1_30_2013-03-22,3387.9524
1_31_2013-03-22,1643.6243
1_32_2013-03-22,8308.0052
1_33_2013-03-22,7365.5091
1_34_2013-03-22,14741.5067
1_35_2013-03-22,2741.3158
1_36_2013-03-22,1425.6696
1_37_2013-03-22,2676.6501
1_38_2013-03-22,78657.7755
1_40_2013-03-22,60575.6983
1_41_2013-03-22,563.3339
1_42_2013-03-22,8208.2158
1_44_2013-03-22,5178.0594
1_46_2013-03-22,20894.1003
1_48_2013-03-22,1478.9787
1_49_2013-03-22,13633.7918
1_52_2013-03-22,2307.5876
1_54_2013-03-22,76.559
1_55_2013-03-22,12383.4445
1_56_2013-03-22,11278.638
1_58_2013-03-22,3100.0797
1_59_2013-03-22,192.4827
1_60_2013-03-22,814.496
1_67_2013-03-22,7767.0325
1_71_2013-03-22,3194.1513
1_72_2013-03-22,48820.2643
1_74_2013-03-22,11820.6126
1_79_2013-03-22,30858.7613
1_80_2013-03-22,19318.1226
1_81_2013-03-22,31868.6097
1_82_2013-03-22,20836.9262
1_83_2013-03-22,6364.4178
1_85_2013-03-22,3753.1406
1_87_2013-03-22,49874.1895
1_90_2013-03-22,87799.2902
1_91_2013-03-22,62435.1066
1_92_2013-03-22,100000
1_93_2013-03-22,74052.0649
1_94_2013-03-22,68877.5471
1_95_2013-03-22,100000
1_96_2013-03-22,37434.4947
1_97_2013-03-22,36433.7649
1_98_2013-03-22,14137.5784
1_1_2013-03-29,26290.8885
1_2_2013-03-29,46106.8496
1_3_2013-03-29,10619.6213
1_4_2013-03-29,36636.1534
1_5_2013-03-29,31119.3146
1_6_2013-03-29,4495.6654
1_7_2013-03-29,18650.4482
1_8_2013-03-29,36378.7224
1_9_2013-03-29,34378.3442
1_10_2013-03-29,36369.2315
1_11_2013-03-29,25305.2598
1_12_2013-03-29,9367.6672
1_13_2013-03-29,37610.5867
1_14_2013-03-29,16537.4767
1_16_2013-03-29,25782.7516
1_17_2013-03-29,9686.0664
1_18_2013-03-29,3865.1231
1_19_2013-03-29,1104.0158
1_20_2013-03-29,5352.4932
1_21_2013-03-29,7926.4215
1_22_2013-03-29,8614.4397
1_23_2013-03-29,21328.4073
1_24_2013-03-29,4667.4041
1_25_2013-03-29,12094.5454
1_26_2013-03-29,7293.6359
1_27_2013-03-29,1445.863
1_28_2013-03-29,781.234
1_29_2013-03-29,5043.4107
1_30_2013-03-29,3557.9941
1_31_2013-03-29,1813.2092
1_32_2013-03-29,7495.8856
1_33_2013-03-29,5456.6004
1_34_2013-03-29,14030.8158
1_35_2013-03-29,2584.8266
1_36_2013-03-29,1410.884
1_37_2013-03-29,2620.1132
1_38_2013-03-29,80911.7063
1_40_2013-03-29,58977.0837
1_41_2013-03-29,591.6592
1_42_2013-03-29,7660.9977
1_44_2013-03-29,4346.9065
1_46_2013-03-29,20547.8704
1_48_2013-03-29,789.2998
1_49_2013-03-29,12285.4712
1_52_2013-03-29,2188.8074
1_55_2013-03-29,12453.5823
1_56_2013-03-29,7549.3047
1_58_2013-03-29,2830.62
1_59_2013-03-29,203.5876
1_60_2013-03-29,844.844
1_67_2013-03-29,6307.8897
1_71_2013-03-29,2920.0137
1_72_2013-03-29,47564.3977
1_74_2013-03-29,11533.564
1_79_2013-03-29,30031.2699
1_80_2013-03-29,18447.2722
1_81_2013-03-29,30132.7712
1_82_2013-03-29,19424.1577
1_83_2013-03-29,5910.4736
1_85_2013-03-29,3597.4268
1_87_2013-03-29,47445.9783
1_90_2013-03-29,84091.7197
1_91_2013-03-29,60960.4471
1_92_2013-03-29,100000
1_93_2013-03-29,66812.0587
1_94_2013-03-29,62787.2806
1_95_2013-03-29,99980.8668
1_96_2013-03-29,35491.2588
1_97_2013-03-29,34292.4872
1_98_2013-03-29,13659.0608
1_99_2013-03-29,534.5754
1_1_2013-04-05,40333.5236
1_2_2013-04-05,49926.0905
1_3_2013-04-05,11009.3855
1_4_2013-04-05,40628.4089
1_5_2013-04-05,26716.4992
1_6_2013-04-05,4294.2583
1_7_2013-04-05,18647.3527
1_8_2013-04-05,39809.7543
1_9_2013-04-05,32986.3617
1_10_2013-04-05,35620.0651
1_11_2013-04-05,25162.5823
1_12_2013-04-05,11722.9965
1_13_2013-04-05,40906.1481
1_14_2013-04-05,17579.1776
1_16_2013-04-05,40485.9235
1_17_2013-04-05,9418.8454
1_18_2013-04-05,7699.0067
1_19_2013-04-05,953.5507
1_20_2013-04-05,5388.6075
1_21_2013-04-05,8215.9173
1_22_2013-04-05,7509.0839
1_23_2013-04-05,21441.6314
1_24_2013-04-05,5340.5699
1_25_2013-04-05,11699.3436
1_26_2013-04-05,7343.8337
1_27_2013-04-05,1603.5481
1_28_2013-04-05,732.2541
1_29_2013-04-05,4792.5597
1_30_2013-04-05,3886.229
1_31_2013-04-05,1679.7719
1_32_2013-04-05,7643.6556
1_33_2013-04-05,5586.8768
1_34_2013-04-05,13682.7673
1_35_2013-04-05,2765.1284
1_36_2013-04-05,1160.2766
1_37_2013-04-05,2956.6847
1_38_2013-04-05,88325.6765
1_40_2013-04-05,63023.7838
1_41_2013-04-05,525.1728
1_42_2013-04-05,8839.9966
1_44_2013-04-05,4474.7986
1_46_2013-04-05,21340.4202
1_48_2013-04-05,1163.7296
1_49_2013-04-05,12311.4276
1_52_2013-04-05,2128.9998
1_55_2013-04-05,13156.2415
1_56_2013-04-05,11306.8824
1_58_2013-04-05,3425.6288
1_59_2013-04-05,185.7628
1_60_2013-04-05,1138.984
1_67_2013-04-05,6061.2383
1_71_2013-04-05,2304.8274
1_72_2013-04-05,43974.0019
1_74_2013-04-05,13334.2295
1_79_2013-04-05,44898.2782
1_80_2013-04-05,19295.1049
1_81_2013-04-05,31149.7834
1_82_2013-04-05,20227.6275
1_83_2013-04-05,6309.9291
1_85_2013-04-05,3400.1345
1_87_2013-04-05,62145.1349
1_90_2013-04-05,90266.7802
1_91_2013-04-05,67304.5339
1_92_2013-04-05,100000
1_93_2013-04-05,81167.9028
1_94_2013-04-05,64985.6222
1_95_2013-04-05,100000
1_96_2013-04-05,34855.5516
1_97_2013-04-05,36490.4312
1_98_2013-04-05,13688.1034
1_99_2013-04-05,672.6525
1_1_2013-04-12,31147.4026
1_2_2013-04-12,45061.832
1_3_2013-04-12,9867.4315
1_4_2013-04-12,36399.911
1_5_2013-04-12,23735.2868
1_6_2013-04-12,3989.6062
1_7_2013-04-12,18980.3556
1_8_2013-04-12,37386.2244
1_9_2013-04-12,29260.0116
1_10_2013-04-12,30693.0599
1_11_2013-04-12,21694.2078
1_12_2013-04-12,11804.1621
